Region,Country Code,Country,Date,Year,Month,Meat Type,Description,Quantity,Value
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef Offals - Frozen,Tongues,2.369,67070
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Frozen,Boneless,765.712,22812022
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Frozen,Carcasses,61.574,1626152
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Frozen,Other Cuts With Bone In,93.888,1123985
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Fresh,Boneless,48.604,1570597
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef Offals - Frozen,Other,3.086,49193
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Fresh,Carcasses,42.714,1156989
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef Offals - Frozen,Other,19.225,265718
AFRICA,LS,Lesotho,2014-10-01,2014,10,Chicken,Other,0.226,6093
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Fresh,Carcasses,86.575,2901813
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Frozen,Boneless,339.979,10459937
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Other,754.0,11505237
EUROPE,FR,France,2014-10-01,2014,10,Chicken,Other,249.999,4000848
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,Other,50.0,765668
EUROPE,DK,Denmark,2014-10-01,2014,10,Chicken,Other,71.932,1024072
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Offal,2.0,12291
EUROPE,IE,Ireland,2015-10-01,2015,10,Chicken,Other,25.2,76097
EUROPE,IE,Ireland,2015-10-01,2015,10,Chicken,Livers,50.0,300328
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef Offals - Frozen,Livers,3.538,46105
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Frozen,Boneless,214.168,6992011
AFRICA,NAM,Namibia,2014-10-01,2014,10,Sheep/Goat,Carcasses,7.248,137022
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Fresh,Boneless,60.721,1625948
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Fresh,Boneless,16.994,713840
EUROPE,IT,Italy,2015-10-01,2015,10,Smoked/In Brine/Salted Pork,Other,7.65,852577
AFRICA,BW,Botswana,2014-10-01,2014,10,Beef - Frozen,Boneless,265.094,8166052
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Breasts,706.86,16815887
OCEANIA,NZ,New Zealand,2015-10-01,2015,10,Beef Offals - Frozen,Other,5.14,117610
EUROPE,NL,Netherlands,2015-10-01,2015,10,Chicken,Leg quarters,1340.8,20160202
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,"Not Cut In Pieces, Frozen",48.047,1949120
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Leg quarters,562.97,3540199
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Drumsticks,112.0,2053670
EUROPE,FR,France,2015-10-01,2015,10,Chicken,Leg quarters,669.48,9806631
AFRICA,NAM,Namibia,2014-10-01,2014,10,Smoked/In Brine/Salted Beef,Other,15.4,1709306
EUROPE,IE,Ireland,2014-10-01,2014,10,Chicken,Other,101.599,1544811
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Mechanically deboned meat,168.0,1005520
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,Other,49.5,548386
AFRICA,NAM,Namibia,2014-10-01,2014,10,Sheep/Goat,"Carcasses Of Lamb, Fresh Or Chilled",9.318,447627
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef Offals - Frozen,Other,102.065,877838
AFRICA,NAM,Namibia,2014-10-01,2014,10,Sheep/Goat,Carcasses,191.567,9626313
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Frozen,Other Cuts With Bone In,44.897,225458
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef - Frozen,Carcasses,31.922,1032054
EUROPE,DE,Germany,2014-09-01,2014,9,Chicken,Other,264.0,3284436
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Other,143.999,1820537
EUROPE,GB,United Kingdom,2014-09-01,2014,9,Chicken,Other,75.07,993659
EUROPE,BE,Belgium,2014-10-01,2014,10,Chicken,Other,28.72,450751
AFRICA,NAM,Namibia,2014-10-01,2014,10,Smoked/In Brine/Salted Beef,Other,20.892,2859435
AFRICA,NAM,Namibia,2014-10-01,2014,10,Sheep/Goat,"Carcasses Of Lamb, Frozen",4.42,213925
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Mechanically deboned meat,760.303,4945747
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Offal,55.005,293080
AFRICA,NAM,Namibia,2014-10-01,2014,10,Beef Offals - Frozen,Livers,8.021,109676
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Boneless cuts,0.03,25
EUROPE,DE,Germany,2015-10-01,2015,10,Pork,Rib,100.17,2692414
ASIA,CN,China,2015-10-01,2015,10,Other,Other,3.494,10037
EUROPE,FR,France,2015-10-01,2015,10,Chicken,Drumsticks,49.0,705312
EUROPE,NL,Netherlands,2015-10-01,2015,10,Chicken,Drumsticks,56.0,983030
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",944.68,16213119
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Wings,219.495,2186046
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Feet,1343.627,5953297
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Leg quarters,747.0,10369206
AMERICA,CL,Chile,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",96.008,1199446
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef Offals - Frozen,Other,328.201,4802335
OCEANIA,AU,Australia,2015-10-01,2015,10,Sheep/Goat,Boneless,20.019,1152477
ASIA,JP,Japan,2014-10-01,2014,10,Smoked/In Brine/Salted Meat,Other,0.0,83
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Mechanically deboned meat,55.95,445048
EUROPE,IT,Italy,2015-10-01,2015,10,Smoked/In Brine/Salted Pork,Bellies (Streaky) And Cuts Thereof,0.512,95193
EUROPE,IE,Ireland,2015-10-01,2015,10,Chicken,Thighs,100.6,1341317
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Other,109.995,2212196
EUROPE,FR,France,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",27.0,310914
OCEANIA,AU,Australia,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",24.384,374753
EUROPE,FR,France,2015-10-01,2015,10,Chicken,Wings,104.0,1909549
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Other,0.02,123
AMERICA,AR,Argentina,2015-10-01,2015,10,Beef Offals - Frozen,Other,52.993,3103604
OCEANIA,NZ,New Zealand,2015-10-01,2015,10,Sheep/Goat,Other Cuts With Bone In,5.05,47624
EUROPE,ES,Spain,2015-10-01,2015,10,Chicken,Other,31.36,244045
EUROPE,ES,Spain,2015-10-01,2015,10,Pork,Rib,125.0,4480186
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Livers,128.8,547271
EUROPE,FR,France,2014-10-01,2014,10,Other,Other,0.031,3517
EUROPE,ES,Spain,2014-10-01,2014,10,Pork,"Hams, Shoulders And Cuts Thereof, With Bone In",0.299,32509
EUROPE,IT,Italy,2014-10-01,2014,10,Smoked/In Brine/Salted Pork,Other,0.248,72293
EUROPE,GB,United Kingdom,2015-12-01,2015,12,Smoked/In Brine/Salted Pork,Other,0.0,21
EUROPE,ES,Spain,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",25.017,316398
EUROPE,ES,Spain,2015-10-01,2015,10,Pork Offals - Frozen,Livers,25.01,106714
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef Offals - Frozen,Livers,580.686,4190286
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Thighs,28.0,396822
OCEANIA,AU,Australia,2015-10-01,2015,10,Pork Offals - Frozen,"Other, Frozen",4.868,73090
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef - Frozen,Other,50.048,1450350
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Leg quarters,836.77,8498255
EUROPE,IT,Italy,2014-10-01,2014,10,Pork,Other,1.403,148501
EUROPE,ES,Spain,2015-10-01,2015,10,Chicken,Other,50.0,816514
EUROPE,ES,Spain,2015-10-01,2015,10,Chicken,Leg quarters,340.12,4859814
EUROPE,ES,Spain,2015-10-01,2015,10,Pork,Other,25.374,650670
EUROPE,IE,Ireland,2015-10-01,2015,10,Beef Offals - Frozen,Other,25.072,320005
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,"Cuts And Offal, Frozen",27.0,588117
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Mechanically deboned meat,2778.709,9401692
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Wings,83.02,1538028
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Other,106.996,356193
OCEANIA,NZ,New Zealand,2015-10-01,2015,10,Pork Offals - Frozen,"Other, Frozen",90.981,638109
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Other,266.93,964139
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Livers,51.99,167371
EUROPE,DE,Germany,2015-10-01,2015,10,Fat,Of Pigs,4.544,27677
EUROPE,DE,Germany,2015-10-01,2015,10,Pork Offals - Frozen,Other,128.179,968209
EUROPE,NL,Netherlands,2015-10-01,2015,10,Chicken,Mechanically deboned meat,56.017,342774
AMERICA,CA,Canada,2015-10-01,2015,10,Pork,Other,53.996,1279747
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Wings,276.0,5066682
EUROPE,IT,Italy,2014-10-01,2014,10,Smoked/In Brine/Salted Pork,Other,0.018,23226
AMERICA,CA,Canada,2015-10-01,2015,10,Pork,Other,49.487,1603244
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef Offals - Frozen,Tongues,38.036,431381
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Breasts,100.0,2362234
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef Offals - Frozen,Tongues,93.167,970000
EUROPE,DK,Denmark,2015-10-01,2015,10,Chicken,Wings,27.24,384074
EUROPE,FR,France,2014-10-01,2014,10,Chicken,"Other, Frozen",0.119,42290
EUROPE,IT,Italy,2014-10-01,2014,10,Smoked/In Brine/Salted Pork,Bellies (Streaky) And Cuts Thereof,0.02,3144
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Offal,0.01,223
AMERICA,UY,Uruguay,2014-10-01,2014,10,Beef - Frozen,Boneless,27.989,789780
AMERICA,US,United States,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",275.659,4640287
AMERICA,US,United States,2014-10-01,2014,10,Chicken,Offal,199.22,1496146
AMERICA,US,United States,2014-10-01,2014,10,Chicken,"Not Cut In Pieces, Frozen",11.796,355806
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Pork Offals - Frozen,"Other, Frozen",34.438,424553
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Offal,172.6,1525197
EUROPE,IE,Ireland,2015-10-01,2015,10,Chicken,Leg quarters,153.0,2029318
EUROPE,DE,Germany,2015-10-01,2015,10,Pork,Other,170.312,4443876
EUROPE,GB,United Kingdom,2015-10-01,2015,10,Beef Offals - Frozen,Livers,25.384,187845
EUROPE,FR,France,2015-10-01,2015,10,Chicken,Other,29.083,437044
EUROPE,ES,Spain,2015-10-01,2015,10,Smoked/In Brine/Salted Pork,Other,3.958,600417
OCEANIA,NZ,New Zealand,2015-10-01,2015,10,Beef Offals - Frozen,Livers,5.03,36815
EUROPE,DK,Denmark,2015-10-01,2015,10,Chicken,Thighs,287.292,3712711
EUROPE,NL,Netherlands,2015-10-01,2015,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",54.0,332265
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",50.88,4959923
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",647.46,3672144
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Other,2275.52,32402924
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Beef Offals - Frozen,Other,81.587,1083682
AMERICA,CA,Canada,2014-10-01,2014,10,Chicken,Offal,26.0,107772
AMERICA,CA,Canada,2014-10-01,2014,10,Chicken,Other,75.003,849421
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Beef Offals - Frozen,Livers,14.833,135801
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",1135.83,26557555
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Sheep/Goat,Other Cuts With Bone In,3.98,59249
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Mechanically deboned meat,2839.414,18506267
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Other,27.0,479153
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,Mechanically deboned meat,51.9,307160
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",644.84,3333642
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,Mechanically deboned meat,202.882,1658034
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Livers,77.01,287158
EUROPE,ES,Spain,2015-10-01,2015,10,Chicken,Wings,25.0,378197
EUROPE,NL,Netherlands,2014-10-01,2014,10,Pork,Rib,50.0,1640230
EUROPE,DK,Denmark,2015-10-01,2015,10,Chicken,Leg quarters,68.239,964672
EUROPE,DK,Denmark,2015-10-01,2015,10,Pork Offals - Frozen,Other,74.886,1040398
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,"Not Cut In Pieces, Frozen",49.772,2087602
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Leg quarters,603.85,5073626
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Thighs,84.0,1240559
EUROPE,FR,France,2014-10-01,2014,10,Chicken,Other,176.5,2836438
EUROPE,FR,France,2014-10-01,2014,10,Chicken,"Not Cut In Pieces, Frozen",288.75,1733907
OCEANIA,AU,Australia,2015-10-01,2015,10,Sheep/Goat,Other Cuts With Bone In,63.84,636564
OCEANIA,AU,Australia,2015-10-01,2015,10,Beef Offals - Frozen,Other,134.85,1840688
EUROPE,FR,France,2014-10-01,2014,10,Pork,Rib,124.0,3850133
EUROPE,DK,Denmark,2014-10-01,2014,10,Chicken,Offal,81.0,809207
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",62.5,374599
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,Other,2835.254,38180506
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",181.32,3800733
EUROPE,ES,Spain,2014-10-01,2014,10,Pork Offals - Frozen,Other,150.276,1070892
EUROPE,IE,Ireland,2014-10-01,2014,10,Chicken,Other,359.2,5224012
EUROPE,IE,Ireland,2014-10-01,2014,10,Chicken,Offal,429.0,2688413
EUROPE,FR,France,2014-10-01,2014,10,Chicken,Mechanically deboned meat,210.0,1265465
EUROPE,FR,France,2014-10-01,2014,10,Pork Offals - Frozen,Other,24.0,172180
EUROPE,FR,France,2014-10-01,2014,10,Chicken,Other,25.995,412573
EUROPE,HU,Hungary,2014-10-01,2014,10,Chicken,Other,343.964,5034847
EUROPE,HU,Hungary,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",20.02,150177
EUROPE,HU,Hungary,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",47.984,940109
EUROPE,HU,Hungary,2014-10-01,2014,10,Chicken,Offal,383.882,2739547
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,Offal,231.32,1849404
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Pork,Rib,125.147,3748770
EUROPE,DE,Germany,2014-10-01,2014,10,Pork Offals - Frozen,Other,213.933,1635316
EUROPE,DE,Germany,2014-10-01,2014,10,Pork,Other,114.185,4317900
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",78.64,1341857
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,Other,903.185,13779909
EUROPE,FR,France,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",65.416,2450873
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",66.535,318300
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,Offal,306.768,3093256
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Beef - Frozen,Boneless,74.608,2054655
EUROPE,DK,Denmark,2014-10-01,2014,10,Chicken,Other,216.44,3363685
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Pork Offals - Frozen,Other,74.9,597188
EUROPE,DE,Germany,2014-10-01,2014,10,Pork,Rib,325.956,9754884
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",85.046,516674
EUROPE,ES,Spain,2014-10-01,2014,10,Pork,Rib,74.65,2524830
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",48.8,689515
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Mechanically deboned meat,828.405,4894090
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Offal,128.241,676475
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Other,299.86,4254502
AMERICA,CA,Canada,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",590.868,9954324
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Other,199.801,2166521
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",129.99,525556
AMERICA,CL,Chile,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",72.0,1265183
EUROPE,BE,Belgium,2014-10-01,2014,10,Pork,Rib,26.18,833578
EUROPE,HU,Hungary,2014-10-01,2014,10,Chicken,Other,25.0,438010
AMERICA,CA,Canada,2014-10-01,2014,10,Pork,Other,26.481,990666
EUROPE,DK,Denmark,2014-10-01,2014,10,Chicken,Other,456.016,6910527
OCEANIA,AU,Australia,2014-10-01,2014,10,Pork Offals - Frozen,"Other, Frozen",42.402,469818
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Mechanically deboned meat,8468.375,51008937
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Other,1304.62,18020445
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Offal,560.994,5522207
EUROPE,BE,Belgium,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",18.401,376110
EUROPE,FR,France,2014-10-01,2014,10,Chicken,Other,604.0,9908100
EUROPE,IE,Ireland,2014-10-01,2014,10,Chicken,Offal,24.95,142584
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,Other,25.0,273107
OCEANIA,AU,Australia,2014-10-01,2014,10,Beef Offals - Frozen,Livers,1013.698,9584106
OCEANIA,AU,Australia,2014-10-01,2014,10,Beef Offals - Frozen,Other,391.209,6134094
OCEANIA,AU,Australia,2014-10-01,2014,10,Sheep/Goat,Boneless,14.008,905996
EUROPE,DE,Germany,2014-10-01,2014,10,Pork Offals - Frozen,Other,77.146,582077
EUROPE,DE,Germany,2014-10-01,2014,10,Pork,Rib,122.044,3768761
AMERICA,AR,Argentina,2014-10-01,2014,10,Beef Offals - Frozen,Other,12.999,493464
EUROPE,IT,Italy,2014-10-01,2014,10,Smoked/In Brine/Salted Pork,Other,3.075,372544
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",25.2,125472
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Beef Offals - Frozen,Livers,21.172,175783
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",190.5,1073953
EUROPE,FR,France,2014-10-01,2014,10,Chicken,"Not Cut In Pieces, Frozen",44.276,1715591
EUROPE,ES,Spain,2014-10-01,2014,10,Fat,Of Pigs,49.143,239447
EUROPE,ES,Spain,2014-10-01,2014,10,Smoked/In Brine/Salted Pork,Other,0.222,30713
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,Other,821.73,13233310
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Pork Offals - Frozen,"Other, Frozen",57.241,463135
EUROPE,NL,Netherlands,2014-10-01,2014,10,Chicken,Mechanically deboned meat,448.415,2764333
EUROPE,BE,Belgium,2014-10-01,2014,10,Chicken,Other,1126.0,19282041
OCEANIA,AU,Australia,2014-10-01,2014,10,Pork Offals - Frozen,"Other, Frozen",40.49,1120141
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,"Not Cut In Pieces, Frozen",88.108,3396951
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Chicken,Other,296.55,3959105
EUROPE,FR,France,2014-10-01,2014,10,Pork Offals - Frozen,Other,24.999,218630
EUROPE,GB,United Kingdom,2014-10-01,2014,10,Pork,Rib,49.63,1690063
OCEANIA,AU,Australia,2014-10-01,2014,10,Sheep/Goat,Other Cuts With Bone In,117.469,1980559
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,"Cuts And Offal, Frozen",27.0,628689
OCEANIA,NZ,New Zealand,2014-10-01,2014,10,Beef Offals - Frozen,Other,23.91,260278
EUROPE,ES,Spain,2014-10-01,2014,10,Chicken,Offal,24.81,201253
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Other,455.999,5803182
AMERICA,AR,Argentina,2014-10-01,2014,10,Beef Offals - Frozen,Other,28.0,1425098
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Boneless cuts,378.21,11071454
EUROPE,IE,Ireland,2014-10-01,2014,10,Chicken,Other,153.6,2375232
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Mechanically deboned meat,3076.004,18668881
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,Offal,467.0,3240707
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",26.0,144784
AMERICA,AR,Argentina,2014-10-01,2014,10,Chicken,Other,27.013,349380
EUROPE,ES,Spain,2014-10-01,2014,10,Pork Offals - Frozen,Other,25.0,161325
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Leg quarters,771.0,11549218
EUROPE,BE,Belgium,2015-10-01,2015,10,Pork,Rib,26.987,940040
EUROPE,BE,Belgium,2015-10-01,2015,10,Pork Offals - Frozen,Other,80.934,894906
OCEANIA,AU,Australia,2015-10-01,2015,10,Sheep/Goat,Boneless,24.99,2464784
AMERICA,AR,Argentina,2015-10-01,2015,10,Chicken,Other,17.01,95014
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Feet,53.52,300252
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Other,55.02,1042569
AMERICA,BR,Brazil,2015-10-01,2015,10,Chicken,Breasts,244.47,4814415
EUROPE,BE,Belgium,2015-10-01,2015,10,Chicken,Drumsticks,140.0,2669738
OCEANIA,AU,Australia,2015-10-01,2015,10,Pork Offals - Frozen,"Other, Frozen",68.093,814381
AMERICA,US,United States,2014-10-01,2014,10,Chicken,Boneless cuts,23.582,559583
ASIA,CN,China,2014-10-01,2014,10,Sheep/Goat,"Carcasses Of Lamb, Fresh Or Chilled",0.16,852
AMERICA,CA,Canada,2014-10-01,2014,10,Chicken,Other,25.001,277055
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Boneless cuts,294.111,8034203
EUROPE,DE,Germany,2014-10-01,2014,10,Chicken,Other,90.823,1251314
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Other,371.22,4756361
AMERICA,BR,Brazil,2014-10-01,2014,10,Chicken,Offal,238.91,1885560
OCEANIA,AU,Australia,2014-10-01,2014,10,Beef Offals - Frozen,Livers,0.304,2417
OCEANIA,AU,Australia,2014-10-01,2014,10,Beef Offals - Frozen,Other,40.771,378173
OCEANIA,AU,Australia,2014-10-01,2014,10,Sheep/Goat,Boneless,0.052,2186
EUROPE,BE,Belgium,2014-10-01,2014,10,Chicken,Other,1347.999,21557933
OCEANIA,AU,Australia,2014-10-01,2014,10,Beef Offals - Frozen,Tongues,19.04,222252
OCEANIA,AU,Australia,2014-10-01,2014,10,Sheep/Goat,Other Cuts With Bone In,42.142,1004709
ASIA,CN,China,2014-10-01,2014,10,Chicken,"Not Cut In Pieces, Fresh Or Chilled",0.45,3208
OCEANIA,AU,Australia,2015-11-01,2015,11,Beef - Frozen,Other,0.037,5053
AFRICA,NG,Nigeria,2015-11-01,2015,11,Beef - Frozen,Wagyu beef,2.15,31
EUROPE,CH,Switzerland,2015-11-01,2015,11,Smoked/In Brine/Salted Pork,Other,0.0,45
AMERICA,UY,Uruguay,2015-12-01,2015,12,Chicken,Mechanically deboned meat,273.0,1164460
OCEANIA,AU,Australia,2015-12-01,2015,12,Beef - Frozen,Other,0.547,319029
EUROPE,CH,Switzerland,2015-11-01,2015,11,Smoked/In Brine/Salted Beef,Other,0.0,112
AMERICA,AR,Argentina,2015-07-01,2015,7,Chicken,Thighs,27.45,313560
AMERICA,BR,Brazil,2015-07-01,2015,7,Chicken,Breasts,271.099,7079015
AMERICA,BR,Brazil,2015-07-01,2015,7,Chicken,Other,26.904,669117
AMERICA,AR,Argentina,2015-07-01,2015,7,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",88.99,515825
OCEANIA,AU,Australia,2015-07-01,2015,7,Beef Offals - Frozen,Other,84.295,939032
AMERICA,BR,Brazil,2015-07-01,2015,7,Chicken,Mechanically deboned meat,1832.587,7994990
EUROPE,DK,Denmark,2015-07-01,2015,7,Chicken,Leg quarters,174.398,2585360
EUROPE,ES,Spain,2015-07-01,2015,7,Chicken,Wings,148.64,2250362
EUROPE,FR,France,2015-07-01,2015,7,Chicken,Thighs,25.0,345901
OCEANIA,AU,Australia,2015-07-01,2015,7,Sheep/Goat,Other Cuts With Bone In,65.375,561627
OCEANIA,AU,Australia,2015-07-01,2015,7,Pork Offals - Frozen,"Other, Frozen",42.186,563933
EUROPE,BE,Belgium,2015-07-01,2015,7,Chicken,Thighs,111.0,1539951
EUROPE,BE,Belgium,2015-07-01,2015,7,Fat,Of Pigs,25.98,151552
AMERICA,BR,Brazil,2015-07-01,2015,7,Chicken,Leg quarters,162.5,1654307
AMERICA,CA,Canada,2015-07-01,2015,7,Pork,Rib,23.892,704082
AMERICA,BR,Brazil,2015-07-01,2015,7,Chicken,Livers,54.0,272876
AMERICA,CA,Canada,2015-07-01,2015,7,Pork,"Hams, Shoulders And Cuts Thereof, With Bone In",26.0,563161
EUROPE,NL,Netherlands,2015-07-01,2015,7,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",172.0,925639
EUROPE,DK,Denmark,2015-07-01,2015,7,Chicken,Thighs,75.008,1117194
